Organization URL,Organization Name,Last Funding Type,Full Description,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Operating Status,Estimated Revenue Range,Diversity Spotlight (US Headquarters Only),Headquarters Regions,Exit Date,Closed Date,Company Type,Website,Facebook,LinkedIn,Twitter,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Equity Funding Amount,Last Equity Funding Type,Total Equity Funding Amount,Total Funding Amount,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),IPO Status,IPO Date,Delisted Date,Money Raised at IPO,Valuation at IPO,Stock Symbol,Stock Exchange,Number of Events,Last Leadership Hiring Date,Last Layoff Mention Date,Similar Companies,Tags,Number of Private Notes,Date of Most Recent Valuation,Most Recent Valuation Range,IT Spend,Most Popular Trademark Class,Most Popular Patent Class,Trademarks Registered,Patents Granted,Total Products Active,Downloads Last 30 Days,Number of Apps,Active Tech Count,Monthly Visits,Average Visits (6 months),Visit Duration,Monthly Visits Growth,Visit Duration Growth,Page Views / Visit,Page Views / Visit Growth,Bounce Rate,Bounce Rate Growth,Global Traffic Rank,Monthly Rank Change (#),Monthly Rank Growth,Contact Job Departments,Number of Contacts,Number of Private Contacts,Transaction Name,Acquired by,Announced Date,Price,Acquisition Type,Acquisition Terms,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days)
https://www.crunchbase.com//organization/flott, Flott ,—,Flott designs and operates last mile delivery solutions that deliver products to every household and business across Canada. Flott’s innovative end-to-end solutions use artificial intelligence for greater efficiency  visibility  and control., Artificial Intelligence  Delivery Service  Last Mile Transportation  Logistics  Supply Chain Management  Transportation  Warehousing, Toronto  Ontario  Canada,Last-Mile Delivery,594 008,Jul 2020,Active,—, — , Great Lakes,—,—,For Profit, www.flott.ca/ ,—,https://www.linkedin.com/company/flott-inc,—,hello@flott.ca,888-863-5688,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software  Transportation,1, Ehsan Golabgir,51-100,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,2,12,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,611 265,—,-0.5,-0.9,-0.2
https://www.crunchbase.com//organization/qii-ai, Qii.AI ,—,—, Analytics  Artificial Intelligence  Software Engineering, Toronto  Ontario  Canada,Qii.AI is a technology company that specializes in developing AI-powered solutions for industrial inspections and maintenance.,593 671,2014,Active,$1M to $10M, — , Great Lakes,—,—,For Profit, qii.ai/about/ ,—,https://www.linkedin.com/company/qiiai/,—,—,+1 (416) 818-2530,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,610 915,—,-0.7,-1.2,-0.8
https://www.crunchbase.com//organization/betterworth, Betterworth ,—,—, Artificial Intelligence  Financial Services  FinTech, Waterloo  Ontario  Canada,Betterworth is a cognitive AI platform for the financial services industry,589 317,Jan 1  2018,Active,—, — , Great Lakes,—,—,For Profit, www.betterworth.com ,—,https://www.linkedin.com/company/betterworth/,https://www.twitter.com/betterworthapp,info@betterworth.com,416-410-0360,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Financial Services  Science and Engineering  Software,2, David Hosey  Kate Kim,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,6, — ,—,—,—,—,Scientific and technological services,—,2,0,—,—,—,15,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,606 458,—,1.4,-0.5,-0.5
https://www.crunchbase.com//organization/gradient-ascent-ai, Gradient Ascent AI ,—,We help forward-thinking  growth-oriented companies develop their AI strategy and solutions.We focus on the customer's business objectives  not just the technology. This end-to-end thinking ensures that customer and user value is at the forefront of everything we do. We build trust through transparency and work collaboratively to unleash the potential of AI., Artificial Intelligence  Machine Learning  Medical Device  SaaS, Toronto  Ontario  Canada,Our mission is to empower businesses with Artificial Intelligence,587 673,Jun 2017,Active,—, — , Great Lakes,—,—,For Profit, www.gradient-ascent.com/ ,—,https://www.linkedin.com/company/11378096/,—,contact@gradient-ascent.com,—,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,1, Monish Gandhi,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,—,—,—,—,—,—,—,—,29,178,—,0,—,—,1,—,100%,—,7 814 455,—,—, Management,1,—,—,—,—,—,—,—,604 768,—,-0.6,-1.3,-1.2
https://www.crunchbase.com//organization/ace-3df9, Ace ,Pre-Seed,Ace is an AI-enabled interview preparation platform that aims to give users what they need to create confidence in interviewing. We do this by providing a preparation plan and a set of mock interview questions with instant feedback on content  communication  and confidence., Artificial Intelligence  Education  Information Technology  Machine Learning  Professional Services  Training, Toronto  Ontario  Canada,Ace is an AI-enabled interview preparation platform that aims to give users what they need to create confidence in interviewing.,584 157,2020,Active,—, — , Great Lakes,—,—,For Profit, aceinterviewprep.ca ,—,https://www.linkedin.com/company/acetheinterview/,—,lauren@aceinterviewprep.io,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Information Technology  Other  Science and Engineering  Software,—, — ,1-10,1,Seed,Jun 12  2020,—,—,Pre-Seed,—,—, NEXT Canada,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,13, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,601 188,—,-0.2,-0.7,-0.5
https://www.crunchbase.com//organization/tensorgraph, Tensorgraph ,Pre-Seed,Tensorgraph offers Enzo Expert  an AI-powered conversational platform that can help businesses interact with customers on a personal level at scale and create a real brand-relevant experience for customers. Enzo Expert is well suited for many industries including Car dealerships  Retails  Insurance  and FinTech., Artificial Intelligence  Customer Service  Information Technology  Messaging  SaaS, Edmonton  Alberta  Canada,Tensorgraph offers Enzo Expert  an AI-powered conversational platform that can help businesses interact with customers on a personal level.,583 601,2018,Active,—, — , — ,—,—,For Profit, tensorgraph.io/ ,—,https://www.linkedin.com/company/tensorgraph/about/,—,cmail@tensorgraph.io,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Messaging and Telecommunications  Other  Professional Services  Science and Engineering  Software,1, Wessam Gad El-Rab,11-50,2,Seed,Jan 20  2020,—,—,Pre-Seed,—,—, Advanced Technology Centre,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,—,25,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,600 621,—,-0.4,-0.3,-0.6
https://www.crunchbase.com//organization/hatch-innovations, Hatch Innovations ,—,—, Machine Learning  Mobile Apps  Software  Web Apps, Burnaby  British Columbia  Canada,Hatch Innovations is a software development company that develops mobile and web applications.,582 395,2011,Active,—, — , — ,—,—,For Profit, hatchbetter.com ,—,https://www.linkedin.com/company/hatchbetter,https://twitter.com/HatchBetter,—,—,—, —,—,—, —, —, Apps  Artificial Intelligence  Data and Analytics  Mobile  Software,—, — ,51-100,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,17, — ,—,—,—,—,—,—,—,—,5,—,—,—,672,869.83,0,-20.28%,—,1,0%,100%,0%,5 933 936,765 663,14.81%, —,—,—,—,—,—,—,—,—,599 377,—,0,-0.7,-0.1
https://www.crunchbase.com//organization/pattern-discovery-technologies-inc, Pattern Discovery Technologies Inc. ,—,—, Analytics  Data Mining  Predictive Analytics  Software, Waterloo  Ontario  Canada,Pattern Discovery Technologies Inc. is a pioneer in data mining and predictive analytics.PDT develops analysis software products.,582 331,1997,Active,$1M to $10M, — , Great Lakes,—,—,For Profit, patterndiscovery.com/ ,https://www.facebook.com/PatternDiscoveryTechnologies,https://www.linkedin.com/company/pattern-discovery-technologies-inc./,https://www.twitter.com/@PatternDiscover,info@patterndiscovery.com,1 (519)-888-1001,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,—,33,—,—,—,—,—,—,—,—,—,—,—,—, Medical & Science,1,—,—,—,—,—,—,—,599 308,—,0,-0.1,0.2
https://www.crunchbase.com//organization/kezber, Kezber ,—,A long-standing market leader  Kezber draws on more than 20 years of experience in business IT solutions to support companies in their digital transformation., Artificial Intelligence  Cloud Data Services  Information Services  Information Technology  IT Infrastructure  IT Management, Magog  Quebec  Canada,Kezber is a information technology and services company located in Magog.,581 636,Jan 1  1996,Active,—, — , — ,—,—,For Profit, www.kezber.com ,https://www.facebook.com/Kezber,https://www.linkedin.com/company/kezber,https://twitter.com/kezber,info@kezber.com,1-888-889-4668,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Science and Engineering  Software,—, — ,101-250,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,14, — ,—,—,—,—,—,—,—,—,18,—,—,37,6 348,—,0,191.06%,-68.75%,1,0%,100%,0%,2 414 195,-1 212 665,-33.44%, Engineering  Management  Operations,37,—,—,—,—,—,—,—,598 598,—,0.1,-0.4,-0.3
https://www.crunchbase.com//organization/machine-halo, Machine Halo ,—,Businesses have thousands of video cameras but are basically blind. The video itself is not important. It’s the information hidden within the video that matters.“There are an estimated 500 Million cameras deployed worldwide and that number is expected to double by 2020”  VentureBeatWelcome to the frontier of interconnected video utilized as a sensor. Our service platform and associated operating system deliver a portfolio of vision applications across enterprise environments. Machine Halo lives at the edge  where vision service happens instantly with up to 80% cost savings over the cloud.Machine Halo helps your camera see better  enabling your enterprise to adopt a new class of service and business intelligence., Artificial Intelligence  Computer Vision  Infrastructure  Internet of Things  Machine Learning  Smart Cities, Vancouver  British Columbia  Canada,Smart City Innovation  Internet of Things   Artificial Intelligence  Computer Vision,580 431,2015,Active,—, — , — ,—,—,For Profit, machinehalo.com/ ,—,https://www.linkedin.com/company/machine-halo,—,—,—,4, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Internet Services  Other  Real Estate  Science and Engineering  Software,2, Gordon Weiss  Isaiah Blackburn,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,—,9,—,—,—,—,—,—,—,—,—,—,—,—, Management,1,—,—,—,—,—,—,—,597 373,—,-0.1,-0.6,-0.3
https://www.crunchbase.com//organization/neuraxio, Neuraxio ,—,Take action on your data and stay competitive by propelling your business forward. Let's use artificial neural networks to do deep learning (machine learning) for added intelligence to your products and services with Python  Neuraxle  TensorFlow  Keras  PyTorch  Flask and more. Let's talk neurons.____________________________________________TIME SERIES PROCESSING:We excel in processing sequential data  whether it be signals from accelerometers  gyroscopes  financial data  trends  or any other type of signal progressing through time or space.NATURAL LANGUAGE PROCESSING:We can deliver sentiment analysis for your business  text classification  language modelling  automatic translation  speech to text  and more.OPEN-SOURCE:Your project can be accelerated by open-source. Build your machine learning pipeline with the right abstractions to both ease research  development  and deployment of your ML applications.____________________________________________From defining the problem to implementing the key solution  multiple special steps are to be considered when working with machine learning pipelines. Assuming you already have the data  Neuraxio can assist you in creating a good model (e.g.: a deep neural network) to do predictions on the data.Depending on the amount of data you have  the best model to use may change. If the amount of data you have comes to change  it could mean you need to do many solutions. Automatic Machine Learning could be useful in this case.In the context of Research and Development (R&D) projects  it's not uncommon to create and evaluate multiple different prototypes  following the scientific method. Good news: it's possible to automatically combine many machine learning models such that the resulting predictions are better  which makes the R&D process even more interesting from a business point of view.Learn more by visiting our website., Artificial Intelligence  B2B  Business Intelligence  Consulting  Intelligent Systems  Natural Language Processing  Predictive Analytics  Productivity Tools  Software  Software Engineering, Quebec  Quebec  Canada,Deep Learning  Machine Learning,579 649,May 18  2018,Active,—, — , — ,—,—,For Profit, www.neuraxio.com/ ,https://www.facebook.com/Neuraxio/,https://www.linkedin.com/company/neuraxio/,https://twitter.com/Neuraxio_Inc,info@neuraxio.com,418-262-7912,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Other  Professional Services  Science and Engineering  Software,1, Guillaume Chevalier,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,2,—,—,27, — ,—,—,—,—,—,—,—,—,—,—,—,78,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,596 573,—,-0.3,0,0
https://www.crunchbase.com//organization/micropredictome, MicroPredictome ,Seed,MicroPredictome provides medical tests leveraging the power of the microbiome and AI.The company envisions a clinically relevant simple-to-use at-home test for gastrointestinal diseases. It utilizes machine learning and the microbial profile of stool that will help increase access to precise care by minimizing the time between symptoms and diagnosis., Artificial Intelligence  Health Care  Machine Learning  Medical Device  Wellness, Montreal  Quebec  Canada,MicroPredictome provides medical tests leveraging the power of the microbiome and AI.,579 081,Jan 1  2019,Active,—, — , — ,—,—,For Profit, micropredictome.com ,https://www.facebook.com/micropredictome/,https://www.linkedin.com/company/micropredictome,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,2, Luca Cuccia  Ryszard Kubinski,1-10,1,Seed,Sep 9  2019,—,—,Seed,—,—, Techstars,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,—,2,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,595 993,—,0,1.2,-0.2
https://www.crunchbase.com//organization/semantic-brain, Semantic Brain ,—,—, Artificial Intelligence  Data Visualization  Developer Platform  Finance  Financial Services, Toronto  Ontario  Canada,Semantic Brain specializes in financial AI products designed for investment analysis  data visualization  and intelligence augmentation.,578 238,2018,Active,—, — , Great Lakes,—,—,For Profit, www.semanticbrain.net/ ,—,https://www.linkedin.com/company/semantic-brain-corp/,https://twitter.com/BrainSemantic,joe.a@semanticbrain.net,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Design  Financial Services  Information Technology  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,26,1 250,—,0,626.74%,—,1,0%,100%,0%,4 733 725,-2 981 966,-38.65%, —,—,—,—,—,—,—,—,—,595 131,—,-0.4,3,0
https://www.crunchbase.com//organization/aarish-technologies, Aarish Technologies ,Non-equity Assistance,Aarish Technologies develops high-performance  low-power  and low-cost Artificial Intelligence (AI) accelerators.The company solves the computational AI problem using a two-pronged approach. First  it offers a patented technology that reduces computation in most CNN by 70-90%. Second  an efficient computing platform technology in silicon that provides industry best in class performance in throughput  low-power  and achievable depth of the deep-learning network in real-time. It re-defines the computation platform by introducing a highly scalable architecture to accommodate any order deep-learning architecture as desired by the developer. Its development platform offers a seamlessly easy-to-use environment that integrates an industry-standard machine learning framework.Pavel Sinha founded Aarish Technologies in Brossard  Quebec  Canada in 2018., Artificial Intelligence  Consumer Electronics  Machine Learning  Software, Brossard  Quebec  Canada,Aarish Technologies develops high-performance  low-power  and low-cost Artificial Intelligence (AI) accelerators.,577 405,2018,Active,—, — , — ,—,—,For Profit, aarish.ai/ ,—,https://www.linkedin.com/company/aarish,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Science and Engineering  Software,1, Pavel Sinha,11-50,1,—,Nov 1  2020,—,—,—,—,—, Newchip,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,16,—,—,—,—,—,—,—,—,—,—,—,—, Management,1,—,—,—,—,—,—,—,594 278,—,-0.2,-0.7,-0.2
https://www.crunchbase.com//organization/softhouse-597a, Softhouse ,—,—, Artificial Intelligence  Blockchain  Consulting  Internet of Things  UX Design, Toronto  Ontario  Canada,Softhouse is a technology consulting firm that helps companies plan  measure  and optimize their innovation strategy.,575 845,2003,Active,$10M to $50M, — , Great Lakes,—,—,For Profit, www.shsadvisory.com ,—,https://www.linkedin.com/company/shsadvisory,https://twitter.com/accelerate_grow,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Design  Internet Services  Other  Professional Services  Science and Engineering  Software,—, — ,51-100,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,592 672,—,0.1,-0.3,-0.7
https://www.crunchbase.com//organization/opx-ai, OPX Ai ,—,Connecting instruments  sensors  data and workers. Operational Excellence and Artificial Intelligence Experts., Analytics  Artificial Intelligence  Consulting  Information Technology  Machine Learning  Service Industry  Software  Web Development, Calgary  Alberta  Canada,SaaS  Ai  Machine Learning  SCADA  Data Analytics  Big Data  Automation  IIoT  Industry 4.0,575 112,Sep 22  2020,Active,—, — , — ,—,—,For Profit, opxai.com ,https://www.facebook.com/OpXAi,https://www.linkedin.com/company/opxai,https://twitter.com/opxai1,hello@opxai.com,647-554-5885,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Other  Professional Services  Science and Engineering  Software,1, Jai Kumar Joon,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,6, — ,—,—,—,—,—,—,—,—,—,—,—,24,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,591 915,—,2.7,3.5,2.3
https://www.crunchbase.com//organization/talentmap, Talentmap ,—,—, Artificial Intelligence  Human Resources  Information Technology, Ottawa  Ontario  Canada,TalentMap is human resource and artificial intelligence company located in Ottawa,573 640,Jan 1  2000,Active,—, — , Great Lakes,—,—,For Profit, www.talentmap.com ,https://www.facebook.com/TalentMapSurveys/,https://www.linkedin.com/company/talentmap,https://twitter.com/TalentMap,—,—,—, —,—,—, —, —, Administrative Services  Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,2, — ,—,—,—,—,—,—,—,—,27,—,—,52,1 633,1 510,0,12.31%,4 800%,1,-75%,100%,49.9%,4 295 171,5 533,0.13%, Finance  Management  Operations  Pro Services,10,—,—,—,—,—,—,—,590 404,—,2.9,4.4,3.7
https://www.crunchbase.com//organization/drizti, Drizti ,Pre-Seed,Drizti Inc. delivers Personal Supercomputing  supercomputing delivered to your personal computer.  We believe  access and use of a supercomputer should be as straightforward as using a personal computer. We’ve set out to upgrade the supercomputing experience for users in all application areas which can benefit from High Performance Computing  for example  Engineering Simulation  AI  Robotics etc., Cloud Computing  Cloud Infrastructure  Cloud Management  Enterprise Software  Information Technology  Machine Learning  Simulation  Software, Toronto  Ontario  Canada,Drizti delivers a cloud High Performance Computing (HPC) solution as easy to use as a PC.,571 722,Oct 1  2017,Active,Less than $1M, — , Great Lakes,—,—,For Profit, www.drizti.com ,—,https://www.linkedin.com/company/15188440/,https://twitter.com/drizti_Inc,—,—,7, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Information Technology  Internet Services  Software,1, Devarajan Subramanian,1-10,1,Seed,Mar 21  2019,—,—,Pre-Seed,—,—, DMZ,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,27,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,588 435,—,-0.4,-0.5,5.7
https://www.crunchbase.com//organization/apollen-inc, Apollen Inc. ,—,"Our Mission: Being the most trusted and respected platform for selling naturopathic medication by providing Proven-Effective-Naturopathic-Medicine.Apollen provides natural  effective and proven solution for everyday ailments by utilizing predicative analytics to provide more accurate recommendations to our customers. Apollen is dedicated in providing only the purest and most natural aromatherapy essential oils to our customers. We understand that aromatherapy essential oils which are modified by artificial means  the precious essence of those oils is forever lost. For this reason Apollen does not carry essential oils that have been diluted  altered  or synthetically modified.All of our products are 100% Pure and Wild-Crafted  to convey our commitment in providing the best and purest essential oils to our customers.", Artificial Intelligence  Health Care, Toronto  Ontario  Canada,Apollen is a data driven organisation utilising predictive analytics to provide accurate recommendations in naturopathic medicine.,571 189,Feb 10  2017,Active,—, — , Great Lakes,—,—,For Profit, www.apollen.com/ ,https://www.facebook.com/apollenhealth,—,https://www.twitter.com/apollenhealth,info@apollen.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,25,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,587 889,—,0.5,3.4,3.7
https://www.crunchbase.com//organization/secur3d, Secur3D ,—,Secur3D is a Vancouver-based software company that offers innovative AI-driven solutions for safeguarding the ever-evolving 3D virtual goods and entertainment market. Our product empowers platforms to effectively manage their 3D user-generated content (UGC) by identifying and eliminating stolen  infringed  or inappropriate assets before they infiltrate their ecosystems. We are committed to advancing the creator economy by eradicating rampant intellectual property theft and enabling accurate  efficient  and speedy content moderation., 3D Printing  3D Technology  Artificial Intelligence  Internet  Machine Learning  Software, Vancouver  British Columbia  Canada,Digital IP Moderation & Authentication Software (AI/ML) - B2B SaaS,570 411,Jan 3  2022,Active,—, — , — ,—,—,For Profit, secur3d.ai ,—,https://www.linkedin.com/company/secur3d ,https://twitter.com/Secur3Dai ,contact@secur3d.ai,6046286191,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Internet Services  Manufacturing  Science and Engineering  Software,3, Nigel Metcalf  Nitesh Mistry  Otis Perrick,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,56,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,587 092,—,-0.4,-0.8,-1
https://www.crunchbase.com//organization/synersolutions-technologies, SynerSolutions Technologies ,—,—, Artificial Intelligence  Cyber Security  Information Technology  Software, Ottawa  Ontario  Canada,SynerSolutions Technologies is an information technology company that provides cyber security and artificial intelligence services.,569 772,2006,Active,Less than $1M, — , Great Lakes,—,—,For Profit, synersolutions.com/ ,—,https://www.linkedin.com/company/synersolutionstechnologies/,https://twitter.com/SynerSolutions,—,+1 800 615 0628,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Privacy and Security  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,80, — ,—,—,—,—,—,—,—,—,—,—,—,39,—,—,—,—,—,—,—,—,—,—,—,—, Pro Services,5,—,—,—,—,—,—,—,586 432,—,-0.1,-0.7,-0.3
https://www.crunchbase.com//organization/sybica, Sybica ,—,Sybica is a company with expertise in digital transformation using next-generation technologies. Their flagship edge AI-enabled object detection platform and platform  provides human emotions detection  access control  and attendance management using facial recognition  workforce management  and talent management capabilities in a single solution. Their platform helps to manage the entire employee lifecycle  from recruiting and onboarding to paying people and development., Artificial Intelligence  Information Technology  Recruiting  Software, Burlington  Ontario  Canada,Sybica is a company of digital transformation using next generation technologies.,569 259,2020,Active,$1M to $10M, — , Great Lakes,—,—,For Profit, www.sybica.com ,—,https://www.linkedin.com/company/sybica,https://twitter.com/SYBICAINC,info@sybica.com,+1 905 593 1417,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Professional Services  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,—,39,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,585 911,—,0.4,0.9,7
https://www.crunchbase.com//organization/iptoki, IPtoki ,—,—, Android  Artificial Intelligence  Cloud Data Services  Cyber Security  Information Technology  Software, Montréal  Quebec  Canada,IPtoki specializes in digital identity solutions as well as provides data captures  deep learning  IOS  and android development.,566 874,2018,Active,$1M to $10M, — , — ,—,—,For Profit, www.iptoki.com/ ,https://www.facebook.com/iptoki,https://www.linkedin.com/company/iptoki/,—,—,+1-514 482-7750,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Mobile  Platforms  Privacy and Security  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,13, — ,—,—,—,—,Scientific and electric apparatus and instruments,—,0,0,—,—,—,4,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,583 478,—,-0.4,-0.3,-1.1
https://www.crunchbase.com//organization/ai-endurance, AI Endurance ,—,—, Artificial Intelligence  Fitness  Information Technology, Hamilton  Ontario  Canada,AI Endurance uses artificial intelligence to create personalized training plans for runners  cyclists  and triathletes.,564 460,2020,Active,$1M to $10M, — , Great Lakes,—,—,For Profit, aiendurance.com ,https://www.facebook.com/aiendurance,https://www.linkedin.com/company/aiendurance,https://www.twitter.com/aiendurance,info@aiendurance.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software  Sports,1, Markus Rummel,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,—,3,6 116,8 281.17,70,275.68%,-97.71%,1.31,10.43%,68.54%,-24.25%,2 448 369,-1 647 029,-40.22%, —,1,—,—,—,—,—,—,—,580 996,—,-0.4,-0.7,-0.6
