Organization URL,Organization Name,Last Funding Type,Full Description,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Operating Status,Estimated Revenue Range,Diversity Spotlight (US Headquarters Only),Headquarters Regions,Exit Date,Closed Date,Company Type,Website,Facebook,LinkedIn,Twitter,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Equity Funding Amount,Last Equity Funding Type,Total Equity Funding Amount,Total Funding Amount,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),IPO Status,IPO Date,Delisted Date,Money Raised at IPO,Valuation at IPO,Stock Symbol,Stock Exchange,Number of Events,Last Leadership Hiring Date,Last Layoff Mention Date,Similar Companies,Tags,Number of Private Notes,Date of Most Recent Valuation,Most Recent Valuation Range,IT Spend,Most Popular Trademark Class,Most Popular Patent Class,Trademarks Registered,Patents Granted,Total Products Active,Downloads Last 30 Days,Number of Apps,Active Tech Count,Monthly Visits,Average Visits (6 months),Visit Duration,Monthly Visits Growth,Visit Duration Growth,Page Views / Visit,Page Views / Visit Growth,Bounce Rate,Bounce Rate Growth,Global Traffic Rank,Monthly Rank Change (#),Monthly Rank Growth,Contact Job Departments,Number of Contacts,Number of Private Contacts,Transaction Name,Acquired by,Announced Date,Price,Acquisition Type,Acquisition Terms,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days)
https://www.crunchbase.com//organization/data-skeptic, Data Skeptic ,—,—, Artificial Intelligence  Big Data  Broadcasting  Consulting  Machine Learning, Los Angeles  California  United States,The Data Skeptic Podcast features conversations on topics related to data science  statistics  machine learning  artificial intelligence.,1 099 251,2014,Active,Less than $1M, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, www.dataskeptic.com ,https://www.facebook.com/dataskeptic/,https://www.linkedin.com/company/dataskeptic/,https://www.twitter.com/dataskeptic,advertising@dataskeptic.com,(312) 719-0752,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Media and Entertainment  Professional Services  Science and Engineering  Software  Video,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,$37 500,—,—,—,—,—,—,—,28,3 316,6 127.83,0,-26.18%,1 838.89%,1,-16.1%,100%,23.75%,3 241 875,556 640,20.73%, —,1,—,—,—,—,—,—,—,1 126 750,—,-0.3,-0.5,-0.1
https://www.crunchbase.com//organization/dynamic-ai, Dynamic AI56 ,—,—, Artificial Intelligence  Information Technology  Robotics  Software, Los Angeles  California  United States,AI Process Automation for Enterprise Business Communication,1 105 458,Apr 17  2018,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, dynamic-ai.com/ ,—,https://www.linkedin.com/company/dynamic-ai56/,https://twitter.com/Ai56Dynamic,—,—,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Information Technology  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,2,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,18,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 133 070,—,-0.4,-0.6,-0.4
https://www.crunchbase.com//organization/thesuitest, TheSuitest ,—,"TheSuitest is an analytics platform that crunches unstructured lodging data to create actionable insights for travelers  travel distributors  and hoteliers. (Think 'Bloomberg' for the lodging industry.)Designed by hedge-fund coders and rocket scientists  TheSuitest evaluates over a trillion data points in real time to make sense of a world of messy hotel room data.  How much should you pay for a 600 square foot junior suite in Miami with an ocean view on a weekend in July  including resort fees and parking? Are prices in Hong Kong about to rise or fall? TheSuitest is the only intelligence engine equipped to tell you.", Analytics  Artificial Intelligence  Big Data  Travel, Los Angeles  California  United States,Intelligence Layer for the Lodging Industry,1 113 375,2013,Active,—, — , Greater Los Angeles Area  West Coast  Western US,Jul 22  2015,—,For Profit, thesuitest.com ,http://www.facebook.com/thesuitest,—,http://twitter.com/thesuitestinc,info@thesuitest.com,—,3, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software  Travel and Tourism,2, Jeremy Murphy  Michael Aucoin,1-10,—,M&A,—,—,—,—,—,—, — ,—,—,—, Was Acquired,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,1, — ,—,—,—,—,—,—,—,—,—,—,—,3,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—, TheSuitest acquired by ClickTripz , ClickTripz ,Jul 22  2015,—,Acquisition,—,1 141 108,—,-0.3,5,3.7
https://www.crunchbase.com//organization/metadoc-053e, MetaDoc ,—,MetaDoc is a healthcare ecosystem. They provide assessments  solutions  data analytics and storage  and resources using our patented algorithm. They offer an artificial intelligence rehab operator  patent-pending technology  and a picture from the smart device. There is no assessment technology out there that is capable of this., Artificial Intelligence  Data Storage  Health Care  Wellness, Anaheim  California  United States,MetaDoc is an AI driven healthcare ecosystem.,1 140 943,2018,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, metadoc.ai ,https://www.facebook.com/MetaDoc.Cairo/,https://www.linkedin.com/company/meta-doc/,—,contact@metadoc.team,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Health Care  Science and Engineering  Software,2, Armia Z Abdo  Nate Joseph,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,11,—,—,—,—,—,—,—,—,—,—,—,—, Management,1,—,—,—,—,—,—,—,1 169 137,—,-0.4,-0.6,-0.2
https://www.crunchbase.com//organization/victorise, Victorise ,—,—, Big Data  Information Technology  Machine Learning, San Diego  California  United States,Victorise deliver the data you needs in an engaging experience when performance matters. ,1 153 165,2016,Active,$1M to $10M, — , Greater San Diego Area  West Coast  Western US,—,—,For Profit, victorise.com/ ,https://www.facebook.com/teamvictorise,https://www.linkedin.com/company/10505125/,https://www.twitter.com/founding,contact@victorise.com,760.390.6243,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Software,1, Jerome Lacote,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,15,—,—,22,—,—,—,—,—,—,—,—,—,—,—,—, Management  Operations,3,—,—,—,—,—,—,—,1 181 521,—,3.3,4.7,-0.5
https://www.crunchbase.com//organization/just-outsourcing, Just Outsourcing ,—,—, Artificial Intelligence  Creative Agency  Software, Sacramento  California  United States,Just Outsourcing is a company that offers software that aids users in generating fiction and non-fiction content by providing suggestions.,1 172 272,—,Active,$1M to $10M, — , West Coast  Western US,—,—,For Profit, justoutsourcing.com ,—,https://www.linkedin.com/company/just-outsourcing/,—,support@justoutsourcing.com,253-595-0700,—, —,—,—, —, —, Artificial Intelligence  Content and Publishing  Data and Analytics  Media and Entertainment  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,—, — ,—,—,—,—,—,—,—,—,2,—,—,—,187,—,0,—,—,1,—,100%,—,7 755 635,—,—, —,—,—,—,—,—,—,—,—,1 200 912,—,-0.1,3.6,6.1
https://www.crunchbase.com//organization/automatski-fundamental-research, Automatski Fundamental Research ,—,Automatski Fundamental Research has the mission of solving the toughest problems in the world. Ones which are considered unsolvable in a 1000 years given the current state of human technology and capability. We have solved 50-100 of the underlying issues blocking human progress with the world’s toughest problems from space travel  to cancer cure  to reinventing machine/deep learning  artificial general intelligence  robotics  chip design  perfect environment/financial/economic prediction  automatic proofs etc. Including 7 NP-Complete and 4 NP-Hard Problems. Including the N-Queens Completion Problem., Artificial Intelligence  Education  Environmental Engineering  Peer to Peer  Pharmaceutical  Quantum Computing  Robotics  Space Travel, Los Angeles  California  United States,Fundamental Research  100+ Millennium Inventions,1 179 061,May 1  1993,Active,—, Women Founded, Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, automatski.com ,—,https://www.linkedin.com/company/automatski,—,info@automatski.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Hardware  Health Care  Other  Science and Engineering  Software  Sustainability  Transportation,2, Aditya Yadav  Renu Yadav,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,1, — ,—,—,—,—,—,—,—,—,—,—,—,5,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 207 807,—,-0.3,3.6,2.6
https://www.crunchbase.com//organization/converzate, Converzate ,—,—, Artificial Intelligence  Information Technology  Software, Oakland  California  United States,Converzate is an AI software for sales and marketing that focused on converting leads to calls.,1 192 803,2018,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, www.converzate.com ,https://www.facebook.com/converzate,https://www.linkedin.com/company/converzate,—,—,888 388-5410,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,17,—,—,—,—,—,—,—,—,—,—,—,—, Operations,2,—,—,—,—,—,—,—,1 221 736,—,-0.5,-1.1,-0.4
https://www.crunchbase.com//organization/capcity-ai, CapCity AI ,—,—, Artificial Intelligence  Data Center  Database  Information Technology, Sacramento  California  United States,CapCity AI provides data science and consulting services.,1 199 584,2020,Active,—, — , West Coast  Western US,—,—,For Profit, www.capcityai.com ,—,https://www.linkedin.com/company/capcity-ai,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Information Technology  Science and Engineering  Software,2, Hongxuan Zhang  Jake Lyons,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,19, — ,—,—,—,—,—,—,—,—,—,—,—,4,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 228 614,—,-0.4,-0.8,-0.9
https://www.crunchbase.com//organization/emergant-f94c, Emergant ,—,Emergant offers AI technology for automation  optimization  and strategy implementation. They work on optimizing the brands’ financial returns. Their brand categories are laundry detergent  compression wear  clothing  coffee products  and supplements., Artificial Intelligence  Brand Marketing  Business Development  Sales Automation, Los Angeles  California  United States,Emergant provides services for brand upgradation.,1 199 636,Jan 2020,Active,$1M to $10M, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, emergant.com ,https://www.facebook.com/Emergant-102910398769157/?paipv=0&eav=AfbCm2ZHw1G6_rQxyn0XTC9Tbae0Jga5J5l1iFRlFxagQsF-7WRT8E8M1htCjscsp0s,https://www.linkedin.com/company/emergant/,—,barcus@emergant.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Professional Services  Sales and Marketing  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,—,3,—,—,—,—,—,—,—,—,—,—,—,—, Operations,1,—,—,—,—,—,—,—,1 228 667,—,-0.4,-0.5,1.3
https://www.crunchbase.com//organization/chromovision, Chromovision ,—,—, Artificial Intelligence  Business Intelligence  Internet of Things  Mobile Apps, San Diego  California  United States,Chromovision is an IT consulting firm that offers web design  mobile apps  blockchain  IoT  BI  and AI  as well as branding solutions.,1 203 563,—,Active,$1M to $10M, — , Greater San Diego Area  West Coast  Western US,—,—,For Profit, www.chromovision.com ,https://www.facebook.com/Chromovision/,https://www.linkedin.com/company/chromovision/,—,ieways@chromovision.com,+1 657 549-2010,—, —,—,—, —, —, Apps  Artificial Intelligence  Data and Analytics  Internet Services  Mobile  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,50,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 232 653,—,-0.3,-0.3,-0.2
https://www.crunchbase.com//organization/pointr-data, PointR Data ,—,PointR Data is a developer of high performance cluster computer and artificial intelligence technologies. PointR integrates advanced AI algorithms in a low footprint wireless mesh and enables scale by cutting capex and improving inference accuracy., Artificial Intelligence  Information Technology, San Jose  California  United States,PointR Data is a developer of high performance cluster computer and artificial intelligence technologies.,1 203 735,—,Active,—, — , San Francisco Bay Area  Silicon Valley  West Coast,Nov 4  2019,—,For Profit, pointr.ai/ ,—,https://www.linkedin.com/company/pointr-data-inc/about/,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,1, Saran Saund,—,—,M&A,—,—,—,—,—,—, — ,—,—,—, Was Acquired,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,17,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—, PointR Data acquired by Oncotelic , Oncotelic ,Nov 4  2019,—,Acquisition,—,1 232 827,—,-0.2,4.1,-0.7
https://www.crunchbase.com//organization/virsix, Virsix Games ,—,At Virsix Games we are creating next-gen play  gaming and entertainment  enhanced by cutting-edge technologies that get people playing together like never before. Our product range runs the gamut from interactive toys  board games  card games and unparallelled immersive experiences.We are reimagining how people play together by remixing analogue play with cutting-edge emerging technologies such as AI  voice activated smart speakers  augmented reality  near field communication  machine learning techniques and more.We believe in utilizing the best of both worlds to create human connections that ignite imagination  wonder and undiscovered joy to power the next generation of play.  This is play 2.0 This is Virsix., Artificial Intelligence  Digital Entertainment  Gaming  Location Based Services  Machine Learning  Software, Los Angeles  California  United States,Virsix Games is an award-winning  interactive gaming and entertainment company.,1 206 557,—,Active,$1M to $10M, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, www.virsix.com ,—,https://www.linkedin.com/company/virsixgames,—,contact@virsix.games,310-999-0492,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Gaming  Internet Services  Media and Entertainment  Navigation and Mapping  Science and Engineering  Software,2, Nolan Bushnell  Zai Ortiz,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,4,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 235 700,—,0.9,-0.7,-0.7
https://www.crunchbase.com//organization/nnind, nnind ,—,—, Artificial Intelligence  Software  Venture Capital, San Jose  California  United States,nnind provides seed money investments and co-working space for startups working on AI  big data  genetics  and robotics.,1 212 037,2019,Active,—, — , San Francisco Bay Area  Silicon Valley  West Coast,—,—,For Profit, www.nnind.com/ ,—,https://www.linkedin.com/company/nnind/,—,team@nnind.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Financial Services  Lending and Investments  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,28,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 241 266,—,2.3,2.5,-0.1
https://www.crunchbase.com//organization/spycraft-entertainment, Spycraft Entertainment ,—,Spycraft Entertainment help retired members of the intelligence community turn their ideas and intellectual property. They develop and own content for television and film as well as new media formats like graphic novels and podcasts. They provide customized solutions to the customer and company needs. The customer contact through phone number  email  and application form., Consulting  Cyber Security  Intelligent Systems  Media and Entertainment, Los Angeles  California  United States,Spycraft Entertainment is a production company providing consulting for cybersecurity to counterintelligence and counterterrorism.,1 216 462,2018,Active,Less than $1M, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, spycraftentertainment.com ,—,https://www.linkedin.com/company/spycraftentertainment,https://twitter.com/spycraftent,info@spycraftentertainment.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Media and Entertainment  Privacy and Security  Professional Services  Science and Engineering,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, Operations  Pro Services,3,—,—,—,—,—,—,—,1 245 755,—,2.4,-0.4,-1
https://www.crunchbase.com//organization/aceso-ai, Aceso AI ,—,Aceso is a mobile app that uses artificial intelligence to provide users with a virtual personal trainer and physical therapist. We use machine learning to generate tailored fitness workouts and rehabilitation exercises., Artificial Intelligence  Fitness  Machine Learning, Los Angeles  California  United States,Aceso is a mobile app that uses artificial intelligence to provide users with a virtual personal trainer and physical therapist.,1 218 459,May 5  2020,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, www.aceso.ai ,—,https://www.linkedin.com/company/aceso-ai,—,attila@aceso.ai,3023775445,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software  Sports,1, Attila Baptiste,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,1,14,—,—,—,—,—,—,—,—,—,—,—,—, Management,1,—,—,—,—,—,—,—,1 247 778,—,-0.4,-0.6,-0.8
https://www.crunchbase.com//organization/gcr, GCR ,—,The world's largest medical clinic standards and accreditation organisation  daily monitoring almost 500 000 medical facilities worldwide across 126 countries, Artificial Intelligence  Clinical Trials  Health Care  Medical  Pharmaceutical, San Jose  California  United States,Pattient Intelligence for the new generation,1 226 185,Sep 1  2014,Active,—, — , San Francisco Bay Area  Silicon Valley  West Coast,—,—,For Profit, go.gcr.org ,https://www.facebook.com/gcrclinics,https://www.linkedin.com/company/global-clinic-rating,https://www.twitter.com/gcrclinics,contactus@gcr.org,+44-20-3287-7274,7, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,2, Daniel Shaw  Vladimir Hruda,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,Advertising; business,—,1,0,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 255 613,—,-0.3,2.1,-0.6
https://www.crunchbase.com//organization/heromplex-gallery, Heromplex Gallery ,—,—, Art  Artificial Intelligence  Non Profit, Los Angeles  California  United States,Hero Complex Gallery is an artificial intelligence company located in Los Angeles.,1 236 612,Jan 1  2012,Active,$1M to $10M, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, hcgart.com/ ,http://www.facebook.com/HeroComplexGallery,—,http://twitter.com/bruceyan,—, +32 3 424 72 78,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Media and Entertainment  Other  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,54,93 652,51 452.17,83,477.35%,-69.6%,1.18,-50.49%,89.39%,109.49%,421 541,-882 814,-67.68%, Operations,1,—,—,—,—,—,—,—,1 266 197,—,0.2,-0.1,2.6
https://www.crunchbase.com//organization/traindata-inc, Traindata ,—,We do high precision and quality annotations of NLP data  Bounding Box  Polygon  Circle  Point and Cuboidal data., Artificial Intelligence  Consulting  Information Services  Information Technology  Internet  Machine Learning  Software, Sacramento  California  United States,AI/ML Training Data Labeling  Data Scraping  Data Curation  Taxonomy Management,1 239 370,Feb 5  2021,Active,—, — , West Coast  Western US,—,—,For Profit, traindata.us ,—,—,https://twitter.com/TraindataInc,info@train-data.com,916-234-3136,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Professional Services  Science and Engineering  Software,1, Karthik Vasudevan,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,3,22,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 268 985,—,-0.4,-1.3,-1.3
https://www.crunchbase.com//organization/marmalade-ai, Marmalade AI ,—,Marmalade AI  Inc.  an information technology company  is changing the way people network., Information Technology  Machine Learning, San Jose  California  United States,Subscription service for specialist networking.,1 240 408,Feb 19  2020,Active,—, — , San Francisco Bay Area  Silicon Valley  West Coast,—,—,For Profit, marmalade.ai ,—,—,—,craigfisk@marmalade.ai,(650) 336-8770,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Software,2, Craig Fisk  Jim Tyhurst,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,—, — ,—,—,—,—,—,—,—,—,—,—,—,12,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 270 036,—,-0.2,3.4,-0.1
https://www.crunchbase.com//organization/prediqtank, PrediqTank ,—,PrediqTank is your dedicated technology and outsourcing partner for everything AI  data  and software development. Headquartered in San Diego  USA  and with several offices and R&D labs in Poland  PrediqTank is a consortium of leading AI and software house companies. Each member of the consortium brings a unique set of skills and expertise to the table  representing the best of their specific fields  such as machine learning  data analytics  data management  software development  and devops. PrediqTank works with data-driven and technology-oriented clients  helping them solve their technical needs  grow their businesses  and gain competitive market advantage with the top AI  data  and software solutions., Artificial Intelligence  Machine Learning  Software, San Diego  California  United States,PrediqTank is an end-to-end technology service provider for custom AI innovations  data science  and software development.,1 241 656,Oct 15  2021,Active,—, — , Greater San Diego Area  West Coast  Western US,—,—,For Profit, www.prediqtank.com/ ,—,https://www.linkedin.com/company/prediqtank/?viewAsMember=true,—,hello@prediqtank.com,(858) 367-9823,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,1, Filip Ponulak,51-100,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,—, — ,—,—,—,—,—,—,—,—,—,—,—,7,762,—,0,—,—,1,—,100%,—,5 661 839,—,—, Engineering,1,—,—,—,—,—,—,—,1 271 297,—,-0.4,-0.8,-0.4
https://www.crunchbase.com//organization/lero-ecommerce, EliCommerce ,—,Your Growth Partner for Global eCommerce AccelerationLero is on a mission to drive profitable growth for thousands of brands on the world's largest marketplaces including Amazon  Walmart  eBay  Wayfair and more.Let's connect: info@lero.aiLero specializes in:- eCommerce Growth (Amazon  Walmart  eBay  Wayfair and more)- Fulfillment- Ocean Freight / Air Freight- Trucking / Drayage, Artificial Intelligence  Consulting  E-Commerce  Marketing  Marketplace, Los Angeles  California  United States,Lero is on a mission to drive profitable growth for thousands of brands on the world's largest marketplaces.,1 247 973,—,Active,$1M to $10M, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, lero.ai/ ,—,https://www.linkedin.com/company/lero/,—,info@lero.ai,—,—, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Data and Analytics  Professional Services  Sales and Marketing  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,2, — ,—,—,—,—,—,—,—,—,—,—,—,10,—,—,—,—,—,—,—,—,—,—,—,—, Operations  Sales,5,—,—,—,—,—,—,—,1 277 692,—,-0.5,-1.1,-0.6
https://www.crunchbase.com//organization/change-management-9a4a, Change management ,—,—, Artificial Intelligence  Skill Assessment  Software, San Jose  California  United States,Change management is an AI-enabled change management software.,1 250 865,2020,Active,—, — , San Francisco Bay Area  Silicon Valley  West Coast,—,—,For Profit, www.chamacloud.com ,—,https://www.linkedin.com/company/chamacloud/,—,chama@italentdigital.com,+1 408 496 6200,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Science and Engineering  Software,—, — ,51-100,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,72,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 280 624,—,-0.4,-1.1,0
https://www.crunchbase.com//organization/arcdynamic, ArcDynamic ,—,—, Computer  Machine Learning  Software, Oakland  California  United States,ArcDynamic provides Automated Relevance  Data Analysis  Machine Learning and Application Platform.,1 254 978,2013,Active,—, — , San Francisco Bay Area  West Coast  Western US,—,—,For Profit, www.arcdynamic.com/ ,—,https://www.linkedin.com/company/arcdynamic/,https://www.twitter.com/ArcDynamic,hello@arcdynamic.com,(877) 759-7464,—, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,17,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 284 792,—,4.8,4.5,2.8
https://www.crunchbase.com//organization/list-ventures-llc, List Ventures LLC ,—,List Ventures is a data-focused firm launched to facilitate access to capital to diverse entrepreneurs. We are developing an inclusive platform to assess credit risk and provide technical assistance to growth-stage firms., Artificial Intelligence  Banking  Consulting  FinTech  Machine Learning  Venture Capital  Virtual Reality, Los Angeles  California  United States,Research-focused SaaS firm focused on AI-driven inclusive access to capital,1 259 617,Apr 2015,Active,Less than $1M, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, listventures.co/ ,—,https://www.linkedin.com/company/list-ventures-llc/,—,info@listventures.co,213-290-1605,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Financial Services  Hardware  Lending and Investments  Professional Services  Science and Engineering  Software,1, Sebastian De Vivo,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,2, — ,—,—,—,—,—,—,—,—,—,—,—,35,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,1 289 511,—,-0.4,0.5,0.4
